Sort Key,Station,Source,Type,Ba137,Ba138,Ca43,Mg24,Mg25,Mg26,Sr86,Sr87,Sr88
1335,SJEFR-159,SJR,FR,0.007368518,0.04399016,0.663627623,2.327863456,0.295116756,0.338198549,0.196543986,0.138069987,1.623403275
1336,SJEFR-159,SJR,FR,0.007287477,0.047099534,0.657002738,2.30415229,0.296921663,0.337759409,0.183261041,0.136369846,1.630912392
1337,SJEFR-159,SJR,FR,0.007036605,0.041385666,0.649688372,2.3102409,0.306876893,0.35285484,0.175645946,0.115593656,1.395972819
1338,SJEFR-166,SJR,FR,0.008280158,0.051660762,0.643084707,2.523362049,0.333341229,0.385659452,0.137752103,0.097470011,1.219476987
1339,SJEFR-166,SJR,FR,0.008281149,0.050678453,0.641873158,2.575773767,0.340919011,0.385396367,0.141858763,0.101693519,1.185363231
1340,SJEFR-166,SJR,FR,0.009519994,0.056379318,0.670214173,2.688967097,0.356621051,0.412238592,0.15114522,0.107296045,1.273787018
1341,SJEFR-166,SJR,FR,0.010600914,0.062107723,0.67899664,2.782940198,0.366169417,0.411220966,0.154202067,0.109768538,1.306824075
1342,SJEFR-166,SJR,FR,0.01190931,0.075469477,0.660406497,2.6909,0.35442338,0.400086319,0.161003737,0.109826421,1.323496436
1343,SJEFR-166,SJR,FR,0.014648483,0.092638413,0.655480678,2.685964595,0.345638408,0.395588774,0.161143943,0.114046434,1.351429443
1344,SJEFR-166,SJR,FR,0.017765944,0.118321467,0.668259979,2.591337862,0.333107869,0.383730062,0.161995493,0.118951601,1.390203789
1345,SJEFR-166,SJR,FR,0.011086408,0.064590604,0.656446583,2.63705794,0.336627751,0.38685126,0.14783403,0.104466629,1.239128592
1346,SJEFR-166,SJR,FR,0.009884029,0.059801329,0.678888786,2.705545961,0.343011828,0.397169683,0.147551347,0.102447203,1.214752642
1347,SJEFR-166,SJR,FR,0.008550604,0.0523727,0.673068992,2.585929591,0.334240961,0.38024175,0.135416749,0.098466651,1.144555471
1348,SJEFR-166,SJR,FR,0.00842451,0.049191506,0.662019192,2.49040382,0.325005226,0.369009701,0.138832222,0.09651429,1.14937546
1349,SJEFR-166,SJR,FR,0.008075556,0.049126389,0.670389769,2.584572121,0.331746396,0.381824265,0.134057794,0.094252978,1.101889069
1350,SJEFR-166,SJR,FR,0.008213312,0.045355729,0.602345611,2.551784996,0.325723681,0.360445278,0.11201292,0.080150019,0.895625725
1351,SJEFR-167,SJR,FR,0.009970014,0.060506633,0.661680975,2.451849494,0.323082614,0.372562751,0.173024297,0.121166602,1.421740924
1352,SJEFR-167,SJR,FR,0.009263325,0.054469454,0.657060939,2.429665971,0.315580374,0.362612991,0.165293115,0.11591968,1.369449646
1353,SJEFR-167,SJR,FR,0.008205596,0.050476698,0.652194814,2.386911473,0.308113775,0.348266238,0.161770827,0.117257951,1.335303926
1354,SJEFR-167,SJR,FR,0.007481473,0.046332138,0.661962473,2.376973915,0.3074385,0.353601983,0.15646615,0.108960563,1.297187402
1355,SJEFR-167,SJR,FR,0.007682979,0.046245641,0.693219142,2.534177783,0.33222554,0.364804242,0.158491986,0.111719211,1.271971896
1356,SJEFR-167,SJR,FR,0.00754489,0.045899581,0.647607471,2.510323216,0.321476715,0.369461527,0.14108623,0.097648779,1.11673807
1357,SJEFR-167,SJR,FR,0.007363735,0.044919447,0.673286067,2.905181324,0.362901853,0.402299403,0.124528512,0.091331981,1.001074117
1358,SJEFR-167,SJR,FR,0.007805243,0.048649258,0.653022833,2.292464926,0.297984692,0.337012115,0.151422732,0.110188533,1.321141146
1359,SJEFR-167,SJR,FR,0.007891478,0.047444603,0.666560345,2.317083992,0.300592638,0.349807268,0.153697948,0.112206552,1.328058145
1360,SJEFR-167,SJR,FR,0.008147641,0.050355131,0.65939415,2.26964833,0.296905892,0.339540342,0.161658559,0.115169555,1.340569229
1361,SJEFR-167,SJR,FR,0.00861505,0.052465409,0.660854208,2.303820468,0.295987884,0.339376078,0.163570792,0.115452803,1.3741347
1362,SJEFR-167,SJR,FR,0.009010753,0.055862905,0.665107226,2.326836981,0.300409583,0.347202706,0.170817051,0.121464174,1.412813041
1363,SJEFR-194,SJR,FR,0.008452692,0.051066184,0.646732484,2.380405387,0.308179159,0.355514871,0.131836608,0.097106748,1.166439079
1364,SJEFR-194,SJR,FR,0.007587412,0.045593624,0.655177921,2.433003579,0.311848634,0.360529371,0.136084233,0.098199665,1.162061739
1365,SJEFR-194,SJR,FR,0.007254567,0.045542514,0.6649884,2.428528959,0.316923891,0.365768923,0.13865292,0.100744392,1.186088875
1366,SJEFR-194,SJR,FR,0.006784183,0.042008206,0.664829191,2.376841448,0.306234963,0.356175396,0.139093406,0.099125904,1.194389674
1367,SJEFR-194,SJR,FR,0.007095103,0.045155335,0.673384964,2.271979591,0.298438857,0.338750862,0.143255381,0.103158128,1.202237289
1368,SJEFR-194,SJR,FR,0.007531567,0.045728518,0.658700364,2.2495878,0.294968501,0.341660073,0.145803214,0.102155295,1.226354897
1369,SJEFR-194,SJR,FR,0.007815528,0.045771397,0.667369014,2.30135048,0.297437046,0.340690176,0.146441844,0.105943771,1.245395536
1370,SJEFR-194,SJR,FR,0.007403996,0.04511235,0.671982548,2.245123355,0.29140778,0.338397924,0.151927061,0.106215886,1.245843714
1371,SJEFR-194,SJR,FR,0.007321472,0.044905509,0.666884386,2.221310878,0.284906138,0.323157088,0.153628692,0.104339775,1.270785304
1372,SJEFR-194,SJR,FR,0.007459866,0.0453269,0.661073658,2.176337656,0.278815216,0.32203596,0.148955543,0.106931707,1.263938316
1373,SJEFR-194,SJR,FR,0.007881959,0.049103868,0.672934187,2.204466296,0.28220233,0.327040256,0.154285129,0.109980178,1.292645032
1374,SJEFR-195,SJR,FR,0.003225759,0.020702298,0.615125148,1.846584,0.249588296,0.291664498,0.112013094,0.082420143,0.982672382
1375,SJEFR-195,SJR,FR,0.002719789,0.01645321,0.63854601,2.005059847,0.266292146,0.302331592,0.104537975,0.075236858,0.878767359
1376,SJEFR-195,SJR,FR,0.002824485,0.019036767,0.6515487,2.07789069,0.270894665,0.309214771,0.107144188,0.073615542,0.914450281
1377,SJEFR-195,SJR,FR,0.003493558,0.021580372,0.659310646,2.089671032,0.274671723,0.311550328,0.104888244,0.077289523,0.906433013
1378,SJEFR-195,SJR,FR,0.004342014,0.025604687,0.690652011,2.290700298,0.294527275,0.330924839,0.112342797,0.078132988,0.94305434
1379,SJEFR-195,SJR,FR,0.004486653,0.028039924,0.69634726,2.237732024,0.29978615,0.341797399,0.108958246,0.07474104,0.921993175
1380,SJEFR-195,SJR,FR,0.004472801,0.028060022,0.665595313,2.249429014,0.2910735,0.330745766,0.107727257,0.077114833,0.899063607
1381,SJEFR-195,SJR,FR,0.004493876,0.027904798,0.662409314,2.215134733,0.287735838,0.331089951,0.114361498,0.080597411,0.94236823
1382,SJEFR-195,SJR,FR,0.004627102,0.028386281,0.649355998,2.16152775,0.282323314,0.317836659,0.112827702,0.080739488,0.920888042
1383,SJEFR-195,SJR,FR,0.003256904,0.018861249,0.6479107,2.439656844,0.316614227,0.364250715,0.107307569,0.075459924,0.902504918
1384,SJEFR-195,SJR,FR,0.00284409,0.017978957,0.67794069,2.449925271,0.319701324,0.366192441,0.106009445,0.076343715,0.897400363
1385,SJEFR-195,SJR,FR,0.002940469,0.018685743,0.649420577,2.422898377,0.314998995,0.348809229,0.105275102,0.076831966,0.897832823
1386,SJEFR-195,SJR,FR,0.003742186,0.017959207,0.641026837,2.363649981,0.306577656,0.350509732,0.103548745,0.070759208,0.825650886
1387,SJEFR-195,SJR,FR,0.002511646,0.017363907,0.650795526,2.394434994,0.31100786,0.359868879,0.097801518,0.068380385,0.791906573
1388,SJEFR-195,SJR,FR,0.004444892,0.027323354,0.681509152,2.838616485,0.367341591,0.411815472,0.097313272,0.064970299,0.808684744
1389,SJEFR-195,SJR,FR,0.004909683,0.033404952,0.600700076,3.008646235,0.392133773,0.44144921,0.082378184,0.059473055,0.675663215
1390,SJEFR-195,SJR,FR,0.006990657,0.03832173,0.469666161,2.930423124,0.374657427,0.418204117,0.063826489,0.047111714,0.478221651
1391,SJEFR-195,SJR,FR,0.006711229,0.038530114,0.426495896,3.109684037,0.391404666,0.42179511,0.058062549,0.040925541,0.403100073
424,SJRFR-144A,UNK,FR,0.029223856,0.172249826,0.65401607,2.201878208,0.292618782,0.32968461,0.285148966,0.205568658,2.418331562
425,SJRFR-144A,UNK,FR,0.028039215,0.177840548,0.681380025,2.268066118,0.293932604,0.336058765,0.29410891,0.214346572,2.559211217
426,SJRFR-144A,UNK,FR,0.027458055,0.176176295,0.663592387,2.206468418,0.288891184,0.3433679,0.315554069,0.234780998,2.724560134
427,SJRFR-144A,UNK,FR,0.026815747,0.183420325,0.677832671,2.281688604,0.29722135,0.336138994,0.335842682,0.233443249,2.803164402
428,SJRFR-144A,UNK,FR,0.02745881,0.170860844,0.668130679,2.382311827,0.308176016,0.356919148,0.324238889,0.23511452,2.730960019
429,SJRFR-144A,UNK,FR,0.028001974,0.182390567,0.652194703,2.40902264,0.310673548,0.349174117,0.328213502,0.225254421,2.579832019
430,SJRFR-144A,UNK,FR,0.029358061,0.184657892,0.671209349,2.430383559,0.313560471,0.363612373,0.308721655,0.219295779,2.669835998
431,SJRFR-144A,UNK,FR,0.030941987,0.179416906,0.687471593,2.622342243,0.322104767,0.383475799,0.316569516,0.226422231,2.672471255
432,SJRFR-144A,UNK,FR,0.028524598,0.200869066,0.682458923,2.439211813,0.328352978,0.374408358,0.322430881,0.236815902,2.733163311
433,SJRFR-144A,UNK,FR,0.031262412,0.195090271,0.6721923,2.418360273,0.332308075,0.363709591,0.336308623,0.237949667,2.783915752
434,SJRFR-144A,UNK,FR,0.027938673,0.185257726,0.654500768,2.453925584,0.320370198,0.360784426,0.323359737,0.228638539,2.617581138
435,SJRFR-144A,UNK,FR,0.027869419,0.179243252,0.652281459,2.447346131,0.322261828,0.365456609,0.328550214,0.231625518,2.635693839
436,SJRFR-144A,UNK,FR,0.028621994,0.179709638,0.671054273,2.525634437,0.331930678,0.373864065,0.338061643,0.240733945,2.767745301
437,SJRFR-144A,UNK,FR,0.028285908,0.180236432,0.653741106,2.440408262,0.318889372,0.360840576,0.324246712,0.2307189,2.641267096
438,SJRFR-144A,UNK,FR,0.031673574,0.206528944,0.66371461,2.321723562,0.304666383,0.360032244,0.356777167,0.249632047,3.081356825
439,SJRFR-144A,UNK,FR,0.028139321,0.179919485,0.673833652,2.515613721,0.320705489,0.363306579,0.32320229,0.227964317,2.700782183
440,SJRFR-144A,UNK,FR,0.028752366,0.182023607,0.675492725,2.394314267,0.312321502,0.356713151,0.327760057,0.230126603,2.726954566
441,SJRFR-144A,UNK,FR,0.028075235,0.174360181,0.643446036,2.326274417,0.302881524,0.337201748,0.30395617,0.221287078,2.610053516
442,SJRFR-144A,UNK,FR,0.02767378,0.171084577,0.668713128,2.289195815,0.296712571,0.34424016,0.315581514,0.225579789,2.636032753
443,SJRFR-144A,UNK,FR,0.028457657,0.171683514,0.663900272,2.355654813,0.296302682,0.339810746,0.329254305,0.237160186,2.782152901
444,SJRFR-144A,UNK,FR,0.026715747,0.170988707,0.684538428,2.424225729,0.308955639,0.339041554,0.313667422,0.221191148,2.65655779
445,SJRFR-144A,UNK,FR,0.028271484,0.172935787,0.637559733,2.285949479,0.293490761,0.33612333,0.31438212,0.225616921,2.682695118
446,SJRFR-144A,UNK,FR,0.027316746,0.168753568,0.677140194,2.4786341,0.324799556,0.361052708,0.324752545,0.236921225,2.768488379
447,SJRFR-144A,UNK,FR,0.029388421,0.189386748,0.680471121,2.519037989,0.322744983,0.366781246,0.342304469,0.235966637,2.882976238
448,SJRFR-144A,UNK,FR,0.028602552,0.177239219,0.682387473,2.618398728,0.342430036,0.381553314,0.352690825,0.243863906,2.944827661
449,SJRFR-144A,UNK,FR,0.03263989,0.200175527,0.639090771,2.40758457,0.312020019,0.367618811,0.386638604,0.279745006,3.30962268
450,SJRFR-144A,UNK,FR,0.029280217,0.178995954,0.651157477,2.374797089,0.312204839,0.36486254,0.353208012,0.255350136,3.042503069
451,SJRFR-144A,UNK,FR,0.027212633,0.178928284,0.675043326,2.520654363,0.333344145,0.369346725,0.355038487,0.247694867,2.891199592
452,SJRFR-144A,UNK,FR,0.032402776,0.200757208,0.651542638,2.326250133,0.303514266,0.354193901,0.360098076,0.270544142,3.231249852
453,SJRFR-144A,UNK,FR,0.027587793,0.169929707,0.656831479,2.41658669,0.309593448,0.365973746,0.341273291,0.242430416,2.763545714
454,SJRFR-144A,UNK,FR,0.027036816,0.172232313,0.698452278,2.596423772,0.327569044,0.375348476,0.333054886,0.233416365,2.679233171
455,SJRFR-144A,UNK,FR,0.027707875,0.170007618,0.649976469,2.296291811,0.305514282,0.348300636,0.335039498,0.235482798,2.772300656
456,SJRFR-144B,UNK,FR,0.0274631,0.174553644,0.656720506,2.490774336,0.324817476,0.373669144,0.290146644,0.20581507,2.428302716
457,SJRFR-144B,UNK,FR,0.031513643,0.193947392,0.66534959,2.511179845,0.324544737,0.371285603,0.289144299,0.214689524,2.500531704
458,SJRFR-144B,UNK,FR,0.032351385,0.212325783,0.666437855,2.451024826,0.313636244,0.361486505,0.276724805,0.201085634,2.400117199
459,SJRFR-144B,UNK,FR,0.035823481,0.242026054,0.661215881,2.439843599,0.314328697,0.363340028,0.2780659,0.197651837,2.336195041
460,SJRFR-144B,UNK,FR,0.037270692,0.242127634,0.67267816,2.413633099,0.311791037,0.361826335,0.275498567,0.19757233,2.286175958
461,SJRFR-144B,UNK,FR,0.037501425,0.243786507,0.676059383,2.472030731,0.318137383,0.368131415,0.276248843,0.193839863,2.305117172
462,SJRFR-144B,UNK,FR,0.037945701,0.238629467,0.673668507,2.473784227,0.326219017,0.365668596,0.281839464,0.206379767,2.377716739
463,SJRFR-144B,UNK,FR,0.034684363,0.223109405,0.674776036,2.461239882,0.322970183,0.368664113,0.289648616,0.206214884,2.529925439
464,SJRFR-144B,UNK,FR,0.034293717,0.2129114,0.683965185,2.572253518,0.325193235,0.374737911,0.31470228,0.215699911,2.595082595
465,SJRFR-144B,UNK,FR,0.032689991,0.203654924,0.663931872,2.489086429,0.320959217,0.367131186,0.325322674,0.228538446,2.633500711
466,SJRFR-144B,UNK,FR,0.029812,0.198025829,0.652988187,2.440210009,0.315324351,0.359539532,0.338936098,0.229175046,2.769366794
467,SJRFR-144B,UNK,FR,0.030537827,0.198294712,0.671517282,2.469675964,0.323998104,0.368800727,0.342842598,0.243865176,2.848806326
468,SJRFR-144B,UNK,FR,0.032977257,0.210158229,0.666303991,2.58364209,0.335103828,0.376878507,0.361292241,0.25863754,3.163121248
469,SJRFR-144B,UNK,FR,0.033869004,0.209874807,0.669357623,2.584963641,0.338336773,0.380851661,0.360264935,0.263361238,2.989635819
470,SJRFR-144B,UNK,FR,0.033412848,0.211652416,0.666608928,2.56712858,0.336325028,0.38263664,0.369970385,0.259206066,3.098207998
471,SJRFR-144B,UNK,FR,0.03225879,0.205799083,0.672994481,2.577694941,0.3250182,0.380354374,0.357743754,0.24913227,3.022597761
472,SJRFR-144B,UNK,FR,0.032379167,0.210395324,0.670724177,2.459350141,0.321311148,0.362372484,0.354530871,0.252455614,2.925606657
473,SJRFR-144B,UNK,FR,0.03229304,0.198039954,0.643617689,2.383646125,0.31041409,0.343983214,0.332560538,0.232244088,2.763075142
474,SJRFR-144B,UNK,FR,0.034152406,0.228277214,0.6790737,2.463616375,0.320216425,0.360553951,0.319722193,0.231024871,2.731217487
475,SJRFR-144B,UNK,FR,0.035120072,0.223198259,0.660425266,2.315769932,0.309064027,0.34875542,0.29399167,0.206797421,2.473694864
476,SJRFR-144B,UNK,FR,0.035915503,0.241807634,0.678168123,2.39181669,0.304801034,0.348922524,0.288284964,0.20002335,2.318433509
477,SJRFR-144B,UNK,FR,0.035833226,0.228930514,0.661307685,2.285770011,0.29863538,0.344028452,0.273151906,0.194020033,2.276531958
478,SJRFR-144B,UNK,FR,0.035935885,0.225318138,0.663813077,2.32526399,0.307119385,0.348027665,0.268834564,0.197150374,2.315695826
479,SJRFR-144B,UNK,FR,0.031816276,0.197043214,0.667810724,2.35415899,0.303799843,0.347470549,0.266788827,0.193300284,2.31087702
480,SJRFR-145A,UNK,FR,0.001827632,0.012130702,0.650730079,1.685892324,0.223065697,0.252293415,0.143351996,0.107789787,1.241285229
481,SJRFR-145A,UNK,FR,0.001716345,0.011209189,0.648081609,1.709880397,0.224352822,0.249490962,0.141993898,0.104484549,1.227112037
482,SJRFR-145A,UNK,FR,0.001743596,0.011431129,0.64728427,1.616770715,0.212376546,0.241040711,0.148379892,0.106059852,1.235153248
483,SJRFR-145A,UNK,FR,0.001866104,0.011463125,0.67679195,1.710781337,0.225546326,0.25882133,0.152638254,0.107661428,1.241279827
484,SJRFR-145A,UNK,FR,0.001810701,0.011152705,0.663558143,1.7523695,0.225585217,0.259828666,0.146044104,0.102266239,1.208870373
485,SJRFR-145A,UNK,FR,0.00173577,0.011169177,0.662012643,1.732858855,0.231509196,0.261191739,0.151827789,0.108875895,1.261973976
486,SJRFR-145A,UNK,FR,0.00170573,0.010732577,0.668624502,1.793924408,0.238302001,0.262907957,0.14786795,0.108778495,1.265451191
487,SJRFR-145A,UNK,FR,0.001529836,0.009580711,0.678084449,1.800832719,0.235273432,0.264531473,0.147181562,0.100083366,1.142366152
488,SJRFR-145A,UNK,FR,0.001715269,0.011120706,0.658350596,1.734187306,0.224612613,0.254267345,0.151675742,0.108658849,1.303536787
489,SJRFR-145A,UNK,FR,0.001563431,0.010194106,0.662573776,1.677749304,0.217399609,0.253315002,0.153644036,0.107235457,1.284171468
490,SJRFR-145A,UNK,FR,0.001495348,0.009607491,0.653125692,1.718259786,0.229155888,0.257920119,0.15348486,0.109951497,1.269799118
491,SJRFR-145A,UNK,FR,0.001435183,0.00922664,0.629203594,1.691949926,0.214631055,0.247032376,0.154341623,0.111452356,1.313057365
492,SJRFR-145A,UNK,FR,0.001401605,0.009107963,0.658494426,1.704736069,0.231071447,0.256436402,0.159459246,0.111508,1.319500408
493,SJRFR-145A,UNK,FR,0.001483993,0.009349455,0.661204549,1.756266514,0.231071151,0.268033549,0.156137036,0.111038764,1.30562309
494,SJRFR-145A,UNK,FR,0.001454812,0.009385721,0.65806029,1.77525748,0.230352285,0.268226665,0.156638964,0.111655386,1.286357468
495,SJRFR-145A,UNK,FR,0.001484487,0.009258655,0.655020796,1.743479556,0.228420372,0.266813908,0.157710168,0.111100838,1.308891918
496,SJRFR-145A,UNK,FR,0.00147238,0.009410176,0.635651067,1.825507961,0.239445295,0.271002225,0.151751616,0.10786526,1.289914946
497,SJRFR-145A,UNK,FR,0.00141902,0.008999485,0.667470522,1.842350439,0.236764845,0.269686317,0.155203014,0.106501667,1.280455554
498,SJRFR-145A,UNK,FR,0.0014825,0.009415617,0.662858985,1.875824492,0.241756312,0.278749989,0.160565393,0.116651448,1.319553956
499,SJRFR-145A,UNK,FR,0.001493782,0.009235301,0.645614614,1.803375561,0.240465396,0.270544206,0.156153237,0.109844616,1.282726685
500,SJRFR-145A,UNK,FR,0.001468645,0.009019403,0.647932295,1.806365648,0.235187306,0.271258755,0.149353211,0.10721558,1.270576502
501,SJRFR-145A,UNK,FR,0.001493893,0.009382593,0.666651322,1.851927374,0.236753163,0.28167451,0.142680417,0.102601934,1.200536725
502,SJRFR-145A,UNK,FR,0.001494526,0.00949165,0.646102545,1.756837423,0.226691668,0.254521471,0.130840693,0.09565893,1.108492937
503,SJRFR-145A,UNK,FR,0.001435896,0.009453119,0.664164217,1.815248157,0.228319516,0.258488619,0.131717502,0.091490073,1.094583955
504,SJRFR-145A,UNK,FR,0.001518341,0.009669288,0.645919757,1.696767875,0.21885678,0.251456212,0.134264634,0.09642028,1.134716796
505,SJRFR-145A,UNK,FR,0.001558309,0.009993747,0.667544586,1.844029756,0.24306337,0.267030486,0.135555998,0.100405817,1.144985955
506,SJRFR-145A,UNK,FR,0.001539756,0.009877483,0.660942321,1.879284218,0.237857335,0.271358727,0.14413812,0.101138655,1.167893
507,SJRFR-145A,UNK,FR,0.001607989,0.01074064,0.664034203,1.843274968,0.236506395,0.278730943,0.146032847,0.101310889,1.150438345
508,SJRFR-145A,UNK,FR,0.001674792,0.010234472,0.656240016,1.813274378,0.242788642,0.269506148,0.140380823,0.100369151,1.216443657
509,SJRFR-145A,UNK,FR,0.001760625,0.010497271,0.664750116,1.851367854,0.243988935,0.277132836,0.145641174,0.107485762,1.243261728
510,SJRFR-145A,UNK,FR,0.001600687,0.010470197,0.647222843,1.924592814,0.234984781,0.272881833,0.146933455,0.102602862,1.231425643
511,SJRFR-145A,UNK,FR,0.00163043,0.010498416,0.617528297,1.812083641,0.236159238,0.264133328,0.144135188,0.101195818,1.175513487
512,SJRFR-145A,UNK,FR,0.001616135,0.010735092,0.658689116,1.87071915,0.242864331,0.274612842,0.138374515,0.098404889,1.243866161
513,SJRFR-145A,UNK,FR,0.001595926,0.011020524,0.686383579,1.930950344,0.242228487,0.279221238,0.149136796,0.105197226,1.252276629
514,SJRFR-145A,UNK,FR,0.001571555,0.010093541,0.648555894,1.808816947,0.236806216,0.276896945,0.143878496,0.098130093,1.157129956
515,SJRFR-145A,UNK,FR,0.001577718,0.010345523,0.679608248,1.83098574,0.237450037,0.277509779,0.139890117,0.098551488,1.214633862
516,SJRFR-145A,UNK,FR,0.001559019,0.009579924,0.652924352,1.896112516,0.238471318,0.277767097,0.138309449,0.097836506,1.121730578
517,SJRFR-145A,UNK,FR,0.001540024,0.00954047,0.643910295,1.829794619,0.238932647,0.267284206,0.139847387,0.09993041,1.179740936
518,SJRFR-145A,UNK,FR,0.001534109,0.01005522,0.676301729,1.861994053,0.237971145,0.268507285,0.157477679,0.109406929,1.246386083
519,SJRFR-145A,UNK,FR,0.001478757,0.009945192,0.686795875,1.8917587,0.245138947,0.275190203,0.154713111,0.110931464,1.280814485
520,SJRFR-145A,UNK,FR,0.001558247,0.009911791,0.642802145,1.847205284,0.241232618,0.265755479,0.149008333,0.108694176,1.231608948
521,SJRFR-145A,UNK,FR,0.001690188,0.01056687,0.673776597,1.915417104,0.24990798,0.290141038,0.156631957,0.112045602,1.340126818
522,SJRFR-145A,UNK,FR,0.001525415,0.010076297,0.669596663,1.880008155,0.244746766,0.273013052,0.146814047,0.100785581,1.171293228
523,SJRFR-145A,UNK,FR,0.001740965,0.010618124,0.661501303,1.910069515,0.24214668,0.271930965,0.141403205,0.093751279,1.11551261
524,SJRFR-145A,UNK,FR,0.001948525,0.012184865,0.667636109,1.857522641,0.236532889,0.266460137,0.145264745,0.10213843,1.176764246
525,SJRFR-145A,UNK,FR,0.001949644,0.012282754,0.639658003,1.69764715,0.228169635,0.26153013,0.143254765,0.102377275,1.186715659
526,SJRFR-145A,UNK,FR,0.001861954,0.011628169,0.647809559,1.745919644,0.229555565,0.262227267,0.146837073,0.110269082,1.318205582
527,SJRFR-145A,UNK,FR,0.00168204,0.010717496,0.6566099,1.833251075,0.233462093,0.274488666,0.159518811,0.113067804,1.32179751
528,SJRFR-145A,UNK,FR,0.001489283,0.009888597,0.647004149,1.856899615,0.2373836,0.274838995,0.154653176,0.108807225,1.311994452
529,SJRFR-145A,UNK,FR,0.001413035,0.008868758,0.649700091,1.84293033,0.230879286,0.268855888,0.14639505,0.107374135,1.219652801
530,SJRFR-145A,UNK,FR,0.001427339,0.009018449,0.673475335,1.81301746,0.235627517,0.271317068,0.145660322,0.099930693,1.196498067
531,SJRFR-145A,UNK,FR,0.001329083,0.008946719,0.650770471,1.876586251,0.243554581,0.282302268,0.132467693,0.095300648,1.080167547
532,SJRFR-145A,UNK,FR,0.001491395,0.009159626,0.654485571,1.924542392,0.252682307,0.289201283,0.136437334,0.101239016,1.158853679
533,SJRFR-145A,UNK,FR,0.001595389,0.010187929,0.641463677,1.947338181,0.252169544,0.287549901,0.138504824,0.098089567,1.089840065
534,SJRFR-145A,UNK,FR,0.001765933,0.010612215,0.660535576,2.057148109,0.261543508,0.30136069,0.150489887,0.103986976,1.222895613
535,SJRFR-145A,UNK,FR,0.001724283,0.011019638,0.669091239,1.97900883,0.263332599,0.300698601,0.150929967,0.106600947,1.310298683
536,SJRFR-145A,UNK,FR,0.001669205,0.010971986,0.644112514,1.87943275,0.25526181,0.297838719,0.151257331,0.106991507,1.255761279
537,SJRFR-145A,UNK,FR,0.001540951,0.010032446,0.659513865,1.944336291,0.250638743,0.285184947,0.139829169,0.099904086,1.208364728
538,SJRFR-145A,UNK,FR,0.001452328,0.00911524,0.638151335,1.854403558,0.247141791,0.274205365,0.144193472,0.102287289,1.134848027
539,SJRFR-145B,UNK,FR,0.002021007,0.012051606,0.659194445,2.137798248,0.276391601,0.314088534,0.165499178,0.117724269,1.352457787
540,SJRFR-145B,UNK,FR,0.001797042,0.010816925,0.640401293,2.104887173,0.268267684,0.30166285,0.157194166,0.11423224,1.297884984
541,SJRFR-145B,UNK,FR,0.001764414,0.010729283,0.648225109,2.022183125,0.274946147,0.302975129,0.153552762,0.111415011,1.305823817
542,SJRFR-145B,UNK,FR,0.001808328,0.010851736,0.652918545,2.17235039,0.267228956,0.311717416,0.151473586,0.105389539,1.312409319
543,SJRFR-145B,UNK,FR,0.001742703,0.011627314,0.651036185,2.001438703,0.26549713,0.302486073,0.149222961,0.106140815,1.254760721
544,SJRFR-145B,UNK,FR,0.00187408,0.011624457,0.648446131,2.025533536,0.26786277,0.297369681,0.153787465,0.111801811,1.295987905
545,SJRFR-145B,UNK,FR,0.001907323,0.012079199,0.658098772,2.033074627,0.263899718,0.297157944,0.159512066,0.110686324,1.259194352
546,SJRFR-145B,UNK,FR,0.001970063,0.012265594,0.641632574,2.023194292,0.25652147,0.297306697,0.168087033,0.120150316,1.423495737
547,SJRFR-145B,UNK,FR,0.002041997,0.012365745,0.679903198,2.094354718,0.279499432,0.325792709,0.176901529,0.129456535,1.500711212
548,SJRFR-145B,UNK,FR,0.00193777,0.012206458,0.629960421,2.010966468,0.266383709,0.30676471,0.183106333,0.125762188,1.425076225
549,SJRFR-145B,UNK,FR,0.001945747,0.012643243,0.659892679,2.133350297,0.281281497,0.322357399,0.188085573,0.127727741,1.505682859
550,SJRFR-145B,UNK,FR,0.001900459,0.012045186,0.674066234,2.077992687,0.276617957,0.307313196,0.176515437,0.13036339,1.507181
551,SJRFR-145B,UNK,FR,0.00197289,0.012337697,0.675562615,2.14587756,0.279179874,0.324543391,0.186164344,0.132971282,1.570891367
552,SJRFR-145B,UNK,FR,0.001860553,0.012148694,0.645556211,2.08709157,0.273834531,0.315860931,0.183514797,0.130033734,1.53082429
553,SJRFR-145B,UNK,FR,0.001900195,0.01220667,0.676231092,2.213471706,0.282444911,0.318832317,0.177727895,0.128122318,1.529318726
554,SJRFR-145B,UNK,FR,0.002064029,0.012323986,0.653825891,2.191718609,0.276106078,0.318781376,0.169072292,0.123271724,1.432947205
555,SJRFR-147A,UNK,FR,0.002061796,0.013148868,0.655616798,2.369663988,0.291841735,0.332682674,0.154823518,0.112288761,1.306624074
556,SJRFR-147A,UNK,FR,0.002047815,0.012984382,0.644686233,2.222504768,0.287624099,0.328249311,0.162312395,0.110965977,1.292128335
557,SJRFR-147A,UNK,FR,0.002243377,0.014428024,0.666254305,2.330822502,0.30668001,0.349544696,0.170218297,0.121051439,1.448963398
558,SJRFR-147A,UNK,FR,0.002040579,0.013738413,0.651546738,2.367825876,0.298588894,0.347917792,0.176320237,0.126785066,1.44302317
559,SJRFR-147A,UNK,FR,0.002125064,0.013374243,0.646777761,2.300525505,0.29807757,0.334945188,0.176368275,0.122860254,1.46901034
